"","spt","team","status","player","type","begin","end","mins","grade","location","opponent","tG","tGA","npG","pG","npA","pA","ownG","ylw","ylwred","red","sds","Position","kID","Vorname","Nachname","Name_lang","MW","Punkte","Note","G_coef","status_pts","grade_pts","npG_pts","pG_pts","npA_pts","pA_pts","ylwred_pts","red_pts","sds_pts","clean_sheet_pts","points","name_long"
"1488",5,"RB Leipzig","start","Openda","Sturm",0,90,90,2,"home","FC Augsburg",4,0,1,0,1,0,0,0,0,0,FALSE,"Sturm","pl-k00110717","Lois","Openda","Lois Openda",8,173,3.53,3,4,6,3,0,2,0,0,0,0,0,15,"Lois Openda"
"1489",5,"RB Leipzig","start","Sesko","Sturm",0,84,84,1,"home","FC Augsburg",4,0,2,0,1,0,0,0,0,0,TRUE,"Sturm","pl-k00133398","Benjamin","Sesko","Benjamin Sesko",5,151,3.74,3,4,10,6,0,2,0,0,0,3,0,25,"Benjamin Sesko"
"1490",5,"RB Leipzig","sub","Baumgartner","Mittelfeld",65,90,25,3,"home","FC Augsburg",4,0,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00102800","Christoph","Baumgartner","Christoph Baumgartner",3,78,3.88,4,2,2,0,0,0,0,0,0,0,0,4,"Christoph Baumgartner"
"1491",5,"RB Leipzig","sub","Henrichs","Abwehr",75,90,15,NA,"home","FC Augsburg",4,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00071021","Benjamin","Henrichs","Benjamin Henrichs",3.4,44,3.73,5,2,NA,0,0,0,0,0,0,0,0,2,"Benjamin Henrichs"
"1492",5,"RB Leipzig","sub","Vermeeren","Mittelfeld",75,90,15,NA,"home","FC Augsburg",4,0,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00146044","Arthur","Vermeeren","Arthur Vermeeren",2.2,64,3.85,4,2,NA,0,0,0,0,0,0,0,0,2,"Arthur Vermeeren"
"1493",5,"RB Leipzig","sub","Bitshiabu","Abwehr",84,90,6,NA,"home","FC Augsburg",4,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00136673","El Chadaille","Bitshiabu","El Chadaille Bitshiabu",1.5,50,3.73,5,2,NA,0,0,0,0,0,0,0,0,2,"El Chadaille Bitshiabu"
"1494",5,"RB Leipzig","sub","Poulsen","Sturm",84,90,6,NA,"home","FC Augsburg",4,0,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00076446","Yussuf","Poulsen","Yussuf Poulsen",2.2,50,4,3,2,NA,0,0,0,0,0,0,0,0,2,"Yussuf Poulsen"
"1495",5,"RB Leipzig","bench","Vandevoordt","Tor",NA,NA,NA,NA,"home","FC Augsburg",4,0,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00112924","Maarten","Vandevoordt","Maarten Vandevoordt",1,24,3.3,6,0,NA,0,0,0,0,0,0,0,0,0,"Maarten Vandevoordt"
"1496",5,"RB Leipzig","bench","Klostermann","Abwehr",NA,NA,NA,NA,"home","FC Augsburg",4,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00076575","Lukas","Klostermann","Lukas Klostermann",2,91,3.62,5,0,NA,0,0,0,0,0,0,0,0,0,"Lukas Klostermann"
"1497",5,"RB Leipzig","bench","Gebel","Mittelfeld",NA,NA,NA,NA,"home","FC Augsburg",4,0,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00167652","Viggo","Gebel","Viggo Gebel",0.8,2,0,4,0,NA,0,0,0,0,0,0,0,0,0,"Viggo Gebel"
"1498",5,"RB Leipzig","bench","Silva","Sturm",NA,NA,NA,NA,"home","FC Augsburg",4,0,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00085014","André","Silva","André Silva",2.8,38,3.81,3,0,NA,0,0,0,0,0,0,0,0,0,"André Silva"
"1499",5,"FC Augsburg","start","Labrovic","Tor",0,90,90,3,"away","RB Leipzig",0,4,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00139040","Nediljko","Labrovic","Nediljko Labrovic",2.4,86,3.13,6,4,2,0,0,0,0,0,0,0,0,6,"Nediljko Labrovic"
"1500",5,"FC Augsburg","start","M. Bauer","Abwehr",0,90,90,4.5,"away","RB Leipzig",0,4,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00097999","Maximilian","Bauer","Maximilian Bauer",1.2,14,4.21,5,4,-4,0,0,0,0,0,0,0,0,0,"Maximilian Bauer"
"1501",5,"FC Augsburg","start","Gouweleeuw","Abwehr",0,90,90,5.5,"away","RB Leipzig",0,4,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00075006","Jeffrey","Gouweleeuw","Jeffrey Gouweleeuw",2.2,165,3.39,5,4,-8,0,0,0,0,0,0,0,0,-4,"Jeffrey Gouweleeuw"
"1502",5,"FC Augsburg","start","K. Schlotterbeck","Abwehr",0,58,58,5,"away","RB Leipzig",0,4,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00101460","Keven","Schlotterbeck","Keven Schlotterbeck",2.8,80,3.5,5,4,-6,0,0,0,0,0,0,0,0,-2,"Keven Schlotterbeck"
"1503",5,"FC Augsburg","start","M. Wolf","Mittelfeld",0,68,68,5,"away","RB Leipzig",0,4,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00079577","Marius","Wolf","Marius Wolf",1.8,79,3.97,4,4,-6,0,0,0,0,0,0,0,0,-2,"Marius Wolf"
"1504",5,"FC Augsburg","start","Onyeka","Mittelfeld",0,90,90,4,"away","RB Leipzig",0,4,0,0,0,0,0,1,0,0,FALSE,"Mittelfeld","pl-k00101899","Frank","Onyeka","Frank Onyeka",1.7,110,3.61,4,4,-2,0,0,0,0,0,0,0,0,2,"Frank Onyeka"
"1505",5,"FC Augsburg","start","Jakic","Mittelfeld",0,90,90,5,"away","RB Leipzig",0,4,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00095063","Kristijan","Jakic","Kristijan Jakic",1.8,94,3.77,4,4,-6,0,0,0,0,0,0,0,0,-2,"Kristijan Jakic"
"1506",5,"FC Augsburg","start","Giannoulis","Abwehr",0,90,90,3.5,"away","RB Leipzig",0,4,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00097350","Dimitrios","Giannoulis","Dimitrios Giannoulis",1.7,128,3.6,5,4,0,0,0,0,0,0,0,0,0,4,"Dimitrios Giannoulis"
"1507",5,"FC Augsburg","start","Rexhbecaj","Mittelfeld",0,68,68,4,"away","RB Leipzig",0,4,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00080554","Elvis","Rexhbecaj","Elvis Rexhbecaj",1.6,72,3.83,4,4,-2,0,0,0,0,0,0,0,0,2,"Elvis Rexhbecaj"
"1508",5,"FC Augsburg","start","Vargas","Mittelfeld",0,58,58,5,"away","RB Leipzig",0,4,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00101783","Ruben","Vargas","Ruben Vargas",1.8,14,3.9,4,4,-6,0,0,0,0,0,0,0,0,-2,"Ruben Vargas"
"1509",5,"FC Augsburg","start","P. Tietz","Sturm",0,78,78,4.5,"away","RB Leipzig",0,4,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00086106","Phillip","Tietz","Phillip Tietz",1.8,107,3.75,3,4,-4,0,0,0,0,0,0,0,0,0,"Phillip Tietz"
"1510",5,"FC Augsburg","sub","Mounié","Sturm",58,90,32,4,"away","RB Leipzig",0,4,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00087441","Steve","Mounié","Steve Mounié",1.6,29,3.83,3,2,-2,0,0,0,0,0,0,0,0,0,"Steve Mounié"
"1511",5,"FC Augsburg","sub","Matsima","Abwehr",58,90,32,3.5,"away","RB Leipzig",0,4,0,0,0,0,0,1,0,0,FALSE,"Abwehr","pl-k00116706","Chrislain","Matsima","Chrislain Matsima",1.7,150,3.29,5,2,0,0,0,0,0,0,0,0,0,2,"Chrislain Matsima"
"1512",5,"FC Augsburg","sub","Koudossou","Mittelfeld",68,90,22,NA,"away","RB Leipzig",0,4,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00131396","Henri","Koudossou","Henri Koudossou",1.2,32,3.91,4,2,NA,0,0,0,0,0,0,0,0,2,"Henri Koudossou"
"1513",5,"FC Augsburg","sub","F. Jensen","Mittelfeld",68,90,22,NA,"away","RB Leipzig",0,4,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00096744","Fredrik","Jensen","Fredrik Jensen",1.6,26,4.17,4,2,NA,0,0,0,0,0,0,0,0,2,"Fredrik Jensen"
"1514",5,"FC Augsburg","sub","Kabadayi","Sturm",78,90,12,NA,"away","RB Leipzig",0,4,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00136835","Yusuf","Kabadayi","Yusuf Kabadayi",1,13,0,3,2,NA,0,0,0,0,0,0,0,0,2,"Yusuf Kabadayi"
"1515",5,"FC Augsburg","bench","Dahmen","Tor",NA,NA,NA,NA,"away","RB Leipzig",0,4,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00075608","Finn","Dahmen","Finn Dahmen",1.2,153,2.76,6,0,NA,0,0,0,0,0,0,0,0,0,"Finn Dahmen"
"1516",5,"FC Augsburg","bench","Breithaupt","Mittelfeld",NA,NA,NA,NA,"away","RB Leipzig",0,4,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00119868","Tim","Breithaupt","Tim Breithaupt",1.2,8,3.75,4,0,NA,0,0,0,0,0,0,0,0,0,"Tim Breithaupt"
"1517",5,"FC Augsburg","bench","Claude-Maurice","Mittelfeld",NA,NA,NA,NA,"away","RB Leipzig",0,4,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00097452","Alexis","Claude-Maurice","Alexis Claude-Maurice",1.6,168,3.43,4,0,NA,0,0,0,0,0,0,0,0,0,"Alexis Claude-Maurice"
"1518",5,"FC Augsburg","bench","Maier","Mittelfeld",NA,NA,NA,NA,"away","RB Leipzig",0,4,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00082087","Arne","Maier","Arne Maier",1.6,42,3.91,4,0,NA,0,0,0,0,0,0,0,0,0,"Arne Maier"
"1519",5,"SC Freiburg","start","Atubolu","Tor",0,90,90,5,"home","FC St. Pauli",0,3,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00105845","Noah","Atubolu","Noah Atubolu",2.6,176,3,6,4,-6,0,0,0,0,0,0,0,0,-2,"Noah Atubolu"
"1520",5,"SC Freiburg","start","Kübler","Abwehr",0,64,64,5,"home","FC St. Pauli",0,3,0,0,0,0,0,1,0,0,FALSE,"Abwehr","pl-k00063777","Lukas","Kübler","Lukas Kübler",1.7,129,3.57,5,4,-6,0,0,0,0,0,0,0,0,-2,"Lukas Kübler"
"1521",5,"SC Freiburg","start","Ginter","Abwehr",0,90,90,3.5,"home","FC St. Pauli",0,3,0,0,0,0,0,1,0,0,FALSE,"Abwehr","pl-k00070990","Matthias","Ginter","Matthias Ginter",3.5,189,3.03,5,4,0,0,0,0,0,0,0,0,0,4,"Matthias Ginter"
"1522",5,"SC Freiburg","start","Lienhart","Abwehr",0,90,90,4.5,"home","FC St. Pauli",0,3,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00084940","Philipp","Lienhart","Philipp Lienhart",3,135,3.47,5,4,-4,0,0,0,0,0,0,0,0,0,"Philipp Lienhart"
"1523",5,"SC Freiburg","start","Günter","Abwehr",0,90,90,4,"home","FC St. Pauli",0,3,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00072706","Christian","Günter","Christian Günter",2.6,135,3.48,5,4,-2,0,0,0,0,0,0,0,0,2,"Christian Günter"
"1524",5,"SC Freiburg","start","M. Eggestein","Mittelfeld",0,80,80,4.5,"home","FC St. Pauli",0,3,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00079503","Maximilian","Eggestein","Maximilian Eggestein",2.5,119,3.68,4,4,-4,0,0,0,0,0,0,0,0,0,"Maximilian Eggestein"
"1525",5,"SC Freiburg","start","Osterhage","Mittelfeld",0,64,64,4.5,"home","FC St. Pauli",0,3,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00103374","Patrick","Osterhage","Patrick Osterhage",2.4,122,3.46,4,4,-4,0,0,0,0,0,0,0,0,0,"Patrick Osterhage"
"1526",5,"SC Freiburg","start","Doan","Mittelfeld",0,90,90,4,"home","FC St. Pauli",0,3,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00102817","Ritsu","Doan","Ritsu Doan",4,256,3.06,4,4,-2,0,0,0,0,0,0,0,0,2,"Ritsu Doan"
"1527",5,"SC Freiburg","start","Dinkci","Sturm",0,46,46,5,"home","FC St. Pauli",0,3,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00119706","Eren","Dinkci","Eren Dinkci",3.2,44,4,3,4,-6,0,0,0,0,0,0,0,0,-2,"Eren Dinkci"
"1528",5,"SC Freiburg","start","Grifo","Mittelfeld",0,90,90,4.5,"home","FC St. Pauli",0,3,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00072759","Vincenzo","Grifo","Vincenzo Grifo",4,210,3.39,4,4,-4,0,0,0,0,0,0,0,0,0,"Vincenzo Grifo"
"1529",5,"SC Freiburg","start","Adamu","Sturm",0,75,75,5,"home","FC St. Pauli",0,3,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00130251","Junior","Adamu","Junior Adamu",1.5,49,4.07,3,4,-6,0,0,0,0,0,0,0,0,-2,"Junior Adamu"
"1530",5,"SC Freiburg","sub","Weißhaupt","Mittelfeld",46,90,44,3.5,"home","FC St. Pauli",0,3,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00097912","Noah","Weißhaupt","Noah Weißhaupt",1.6,54,3.82,4,2,0,0,0,0,0,0,0,0,0,2,"Noah Weißhaupt"
"1531",5,"SC Freiburg","sub","Höler","Sturm",64,90,26,3.5,"home","FC St. Pauli",0,3,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00079935","Lucas","Höler","Lucas Höler",2.8,136,3.52,3,2,0,0,0,0,0,0,0,0,0,2,"Lucas Höler"
"1532",5,"SC Freiburg","sub","Muslija","Mittelfeld",64,90,26,4,"home","FC St. Pauli",0,3,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00090149","Florent","Muslija","Florent Muslija",1.6,16,4,4,2,-2,0,0,0,0,0,0,0,0,0,"Florent Muslija"
"1533",5,"SC Freiburg","sub","Gregoritsch","Sturm",75,90,15,NA,"home","FC St. Pauli",0,3,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00063799","Michael","Gregoritsch","Michael Gregoritsch",3,64,3.43,3,2,NA,0,0,0,0,0,0,0,0,2,"Michael Gregoritsch"
"1534",5,"SC Freiburg","sub","Höfler","Mittelfeld",80,90,10,NA,"home","FC St. Pauli",0,3,0,0,0,0,0,1,0,0,FALSE,"Mittelfeld","pl-k00047579","Nicolas","Höfler","Nicolas Höfler",2.4,46,3.75,4,2,NA,0,0,0,0,0,0,0,0,2,"Nicolas Höfler"
"1535",5,"SC Freiburg","bench","F. Müller","Tor",NA,NA,NA,NA,"home","FC St. Pauli",0,3,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00080766","Florian","Müller","Florian Müller",0.8,44,3.28,6,0,NA,0,0,0,0,0,0,0,0,0,"Florian Müller"
"1536",5,"SC Freiburg","bench","Makengo","Abwehr",NA,NA,NA,NA,"home","FC St. Pauli",0,3,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00136677","Jordy","Makengo","Jordy Makengo",1.4,48,3.63,5,0,NA,0,0,0,0,0,0,0,0,0,"Jordy Makengo"
"1537",5,"SC Freiburg","bench","Ogbus","Abwehr",NA,NA,NA,NA,"home","FC St. Pauli",0,3,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00149407","Bruno","Ogbus","Bruno Ogbus",0.5,4,0,5,0,NA,0,0,0,0,0,0,0,0,0,"Bruno Ogbus"
"1538",5,"SC Freiburg","bench","Manzambi","Mittelfeld",NA,NA,NA,NA,"home","FC St. Pauli",0,3,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00153779","Johan","Manzambi","Johan Manzambi",0.5,52,2.88,4,0,NA,0,0,0,0,0,0,0,0,0,"Johan Manzambi"
"1539",5,"FC St. Pauli","start","Vasilj","Tor",0,90,90,2,"away","SC Freiburg",3,0,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00079078","Nikola","Vasilj","Nikola Vasilj",2.2,261,2.77,6,4,6,0,0,0,0,0,0,0,2,12,"Nikola Vasilj"
"1540",5,"FC St. Pauli","start","Wahl","Abwehr",0,90,90,2.5,"away","SC Freiburg",3,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00077817","Hauke","Wahl","Hauke Wahl",1.8,134,3.48,5,4,4,0,0,0,0,0,0,0,0,8,"Hauke Wahl"
"1541",5,"FC St. Pauli","start","Smith","Abwehr",0,90,90,2,"away","SC Freiburg",3,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00096210","Eric","Smith","Eric Smith",1.8,134,3.53,5,4,6,0,0,0,0,0,0,0,0,10,"Eric Smith"
"1542",5,"FC St. Pauli","start","Mets","Abwehr",0,90,90,3.5,"away","SC Freiburg",3,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00068667","Karol","Mets","Karol Mets",1.6,40,3.5,5,4,0,0,0,0,0,0,0,0,0,4,"Karol Mets"
"1543",5,"FC St. Pauli","start","Saliakas","Abwehr",0,76,76,3,"away","SC Freiburg",3,0,0,0,0,0,0,1,0,0,FALSE,"Abwehr","pl-k00084538","Manolis","Saliakas","Manolis Saliakas",1.6,98,3.75,5,4,2,0,0,0,0,0,0,0,0,6,"Manolis Saliakas"
"1544",5,"FC St. Pauli","start","Irvine","Mittelfeld",0,90,90,3,"away","SC Freiburg",3,0,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00081971","Jackson","Irvine","Jackson Irvine",2.2,125,3.53,4,4,2,0,0,0,0,0,0,0,0,6,"Jackson Irvine"
"1545",5,"FC St. Pauli","start","Boukhalfa","Mittelfeld",0,46,46,3.5,"away","SC Freiburg",3,0,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00095222","Carlo","Boukhalfa","Carlo Boukhalfa",1,78,3.73,4,4,0,0,0,0,0,0,0,0,0,4,"Carlo Boukhalfa"
"1546",5,"FC St. Pauli","start","Treu","Abwehr",0,90,90,3.5,"away","SC Freiburg",3,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00103305","Philipp","Treu","Philipp Treu",1.4,135,3.55,5,4,0,0,0,0,0,0,0,0,0,4,"Philipp Treu"
"1547",5,"FC St. Pauli","start","Afolayan","Sturm",0,90,90,2,"away","SC Freiburg",3,0,1,0,1,0,0,0,0,0,FALSE,"Sturm","pl-k00153240","Oladapo","Afolayan","Oladapo Afolayan",1.7,69,3.96,3,4,6,3,0,2,0,0,0,0,0,15,"Oladapo Afolayan"
"1548",5,"FC St. Pauli","start","Saad","Sturm",0,83,83,1.5,"away","SC Freiburg",3,0,2,0,1,0,0,0,0,0,TRUE,"Sturm","pl-k00137800","Elias","Saad","Elias Saad",1.6,64,3.67,3,4,8,6,0,2,0,0,0,3,0,23,"Elias Saad"
"1549",5,"FC St. Pauli","start","J. Eggestein","Sturm",0,77,77,2.5,"away","SC Freiburg",3,0,0,0,1,0,0,1,0,0,FALSE,"Sturm","pl-k00075632","Johannes","Eggestein","Johannes Eggestein",1.7,80,3.91,3,4,4,0,0,2,0,0,0,0,0,10,"Johannes Eggestein"
"1550",5,"FC St. Pauli","sub","Metcalfe","Mittelfeld",46,90,44,3.5,"away","SC Freiburg",3,0,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00124798","Connor","Metcalfe","Connor Metcalfe",1.4,11,4.1,4,2,0,0,0,0,0,0,0,0,0,2,"Connor Metcalfe"
"1551",5,"FC St. Pauli","sub","Dzwigala","Abwehr",76,90,14,NA,"away","SC Freiburg",3,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00112064","Adam","Dzwigala","Adam Dzwigala",1,14,4.07,5,2,NA,0,0,0,0,0,0,0,0,2,"Adam Dzwigala"
"1552",5,"FC St. Pauli","sub","Banks","Sturm",77,90,13,NA,"away","SC Freiburg",3,0,0,0,0,0,0,1,0,0,FALSE,"Sturm","pl-k00125797","Scott","Banks","Scott Banks",1.2,26,0,3,2,NA,0,0,0,0,0,0,0,0,2,"Scott Banks"
"1553",5,"FC St. Pauli","sub","Albers","Sturm",83,90,7,NA,"away","SC Freiburg",3,0,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00118768","Andreas","Albers","Andreas Albers",0.8,31,0,3,2,NA,0,0,0,0,0,0,0,0,2,"Andreas Albers"
"1554",5,"FC St. Pauli","sub","Sinani","Sturm",90,90,0,NA,"away","SC Freiburg",3,0,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00103527","Danel","Sinani","Danel Sinani",0.8,45,4.3,3,2,NA,0,0,0,0,0,0,0,0,2,"Danel Sinani"
"1555",5,"FC St. Pauli","bench","Voll","Tor",NA,NA,NA,NA,"away","SC Freiburg",3,0,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00110890","Ben","Voll","Ben Voll",1,17,2,6,0,NA,0,0,0,0,0,0,0,0,0,"Ben Voll"
"1556",5,"FC St. Pauli","bench","Nemeth","Abwehr",NA,NA,NA,NA,"away","SC Freiburg",3,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00113667","David","Nemeth","David Nemeth",1,76,3.73,5,0,NA,0,0,0,0,0,0,0,0,0,"David Nemeth"
"1557",5,"FC St. Pauli","bench","La. Ritzka","Abwehr",NA,NA,NA,NA,"away","SC Freiburg",3,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00088765","Lars","Ritzka","Lars Ritzka",1.2,55,3.77,5,0,NA,0,0,0,0,0,0,0,0,0,"Lars Ritzka"
"1558",5,"FC St. Pauli","bench","Stevens","Abwehr",NA,NA,NA,NA,"away","SC Freiburg",3,0,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00132173","Fin","Stevens","Fin Stevens",1,2,0,5,0,NA,0,0,0,0,0,0,0,0,0,"Fin Stevens"
"1559",5,"VfL Wolfsburg","start","Grabara","Tor",0,90,90,2.5,"home","VfB Stuttgart",2,2,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00102956","Kamil","Grabara","Kamil Grabara",2.8,193,3,6,4,4,0,0,0,0,0,0,0,0,8,"Kamil Grabara"
"1560",5,"VfL Wolfsburg","start","Fischer","Abwehr",0,90,90,3.5,"home","VfB Stuttgart",2,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00118285","Kilian","Fischer","Kilian Fischer",1.5,107,3.67,5,4,0,0,0,0,0,0,0,0,0,4,"Kilian Fischer"
"1561",5,"VfL Wolfsburg","start","Bornauw","Abwehr",0,90,90,4.5,"home","VfB Stuttgart",2,2,0,0,0,0,0,1,0,0,FALSE,"Abwehr","pl-k00112668","Sebastiaan","Bornauw","Sebastiaan Bornauw",1.8,60,3.44,5,4,-4,0,0,0,0,0,0,0,0,0,"Sebastiaan Bornauw"
"1562",5,"VfL Wolfsburg","start","Zesiger","Abwehr",0,90,90,4.5,"home","VfB Stuttgart",2,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00093688","Cedric","Zesiger","Cedric Zesiger",1.8,86,3.52,5,4,-4,0,0,0,0,0,0,0,0,0,"Cedric Zesiger"
"1563",5,"VfL Wolfsburg","start","Koulierakis","Abwehr",0,90,90,4,"home","VfB Stuttgart",2,2,0,0,0,0,0,1,0,0,FALSE,"Abwehr","pl-k00124455","Konstantinos","Koulierakis","Konstantinos Koulierakis",2,126,3.45,5,4,-2,0,0,0,0,0,0,0,0,2,"Konstantinos Koulierakis"
"1564",5,"VfL Wolfsburg","start","Svanberg","Mittelfeld",0,80,80,4,"home","VfB Stuttgart",2,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00099757","Mattias","Svanberg","Mattias Svanberg",2.2,66,3.77,4,4,-2,0,0,0,0,0,0,0,0,2,"Mattias Svanberg"
"1565",5,"VfL Wolfsburg","start","Arnold","Mittelfeld",0,86,86,4,"home","VfB Stuttgart",2,2,0,0,0,0,0,1,0,0,FALSE,"Mittelfeld","pl-k00064040","Maximilian","Arnold","Maximilian Arnold",2.6,142,3.41,4,4,-2,0,0,0,0,0,0,0,0,2,"Maximilian Arnold"
"1566",5,"VfL Wolfsburg","start","Tiago Tomas","Sturm",0,66,66,4.5,"home","VfB Stuttgart",2,2,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00116616","Tiago","Barreiros de Melo Tomas","Tiago Tomas",1.6,102,3.8,3,4,-4,0,0,0,0,0,0,0,0,0,"Tiago Tomas"
"1567",5,"VfL Wolfsburg","start","Kaminski","Mittelfeld",0,90,90,3.5,"home","VfB Stuttgart",2,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00125604","Jakub","Kaminski","Jakub Kaminski",1.6,56,3.8,4,4,0,0,0,0,0,0,0,0,0,4,"Jakub Kaminski"
"1568",5,"VfL Wolfsburg","start","Wind","Sturm",0,90,90,2.5,"home","VfB Stuttgart",2,2,1,0,1,0,0,0,0,0,FALSE,"Sturm","pl-k00105999","Jonas","Wind","Jonas Wind",3.8,126,3.64,3,4,4,3,0,2,0,0,0,0,0,13,"Jonas Wind"
"1569",5,"VfL Wolfsburg","start","Amoura","Sturm",0,86,86,2,"home","VfB Stuttgart",2,2,1,0,1,0,0,1,0,0,TRUE,"Sturm","pl-k00139302","Mohammed","Amoura","Mohammed Amoura",2.2,227,3.18,3,4,6,3,0,2,0,0,0,3,0,18,"Mohammed Amoura"
"1570",5,"VfL Wolfsburg","sub","R. Baku","Mittelfeld",66,90,24,NA,"home","VfB Stuttgart",2,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00089892","Ridle","Baku","Ridle Baku",2,141,3.62,4,2,NA,0,0,0,0,0,0,0,0,2,"Ridle Baku"
"1571",5,"VfL Wolfsburg","sub","Vranckx","Mittelfeld",80,90,10,NA,"home","VfB Stuttgart",2,2,0,0,0,0,0,1,0,0,FALSE,"Mittelfeld","pl-k00124089","Aster","Vranckx","Aster Vranckx",1.6,22,4.14,4,2,NA,0,0,0,0,0,0,0,0,2,"Aster Vranckx"
"1572",5,"VfL Wolfsburg","sub","K. Behrens","Sturm",86,90,4,NA,"home","VfB Stuttgart",2,2,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00059580","Kevin","Behrens","Kevin Behrens",1.8,35,5,3,2,NA,0,0,0,0,0,0,0,0,2,"Kevin Behrens"
"1573",5,"VfL Wolfsburg","sub","Özcan","Mittelfeld",86,90,4,NA,"home","VfB Stuttgart",2,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00075628","Salih","Özcan","Salih Özcan",1.8,46,3.78,4,2,NA,0,0,0,0,0,0,0,0,2,"Salih Özcan"
"1574",5,"VfL Wolfsburg","bench","M. Müller","Tor",NA,NA,NA,NA,"home","VfB Stuttgart",2,2,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00071980","Marius","Müller","Marius Müller",1,47,2.5,6,0,NA,0,0,0,0,0,0,0,0,0,"Marius Müller"
